,Unnamed: 0,ShoeName,Category,no_of_colors,Price
392,392,"Fuse 2.0 Men's Training Shoes
PUMA Black-Gray Tile-Fast Yellow",Men,9,100.0
393,393,"Suede NT Men's Sneakers
Fall Foliage-Alpine Snow-Cool Light Gray",Men,1,75.0
394,394,"ULTRA ULTIMATE FG/AG Men's Soccer Cleats
PUMA Black-Asphalt",Men,4,220.0
395,395,"BMW M Motorsport CA Pro Sneakers
PUMA White-PUMA White",Men,2,90.0
396,396,"CA Pro OW Sneakers
Alpine Snow-Chocolate Chip-Puma Team Gold",Men,2,100.0
397,397,"FastRoid Running Shoes
PUMA White-PUMA Silver-Cherry Tomato",Men,1,350.0
398,398,"CA Pro Lux Soft Sneakers
Icy Blue-Warm White",Men,2,80.0
399,399,"ForeverRUN NITRO™ Men's Running Shoes
PUMA Black",Men,5,150.0
400,400,"Mercedes-AMG Suede Men's Sneakers
PUMA Black-Light Mint-PUMA White",Men,2,85.0
401,401,"SEASONS Voyage NITRO™ 3 Men's Running Shoes
Inky Blue-PUMA Black-Neon Sun",Men,5,140.0
402,402,"Fuse 2.0 Men's Training Shoes
PUMA Black-Cayenne-Wood Violet",Men,9,100.0
403,403,"ForeverRun NITRO™ Knit Men's Running Shoes
PUMA Black-Shadow Gray",Men,2,150.0
404,404,"SEASONS Voyage NITRO™ 3 Men's Running Shoes
Eucalyptus-Alpine Snow-PUMA Black",Men,5,140.0
405,405,"SEASONS Voyage NITRO™ 3 Men's Running Shoes
PUMA Black-Dark Coal",Men,5,140.0
406,406,"Scuderia Ferrari Speedcat Driving Shoes
Rosso Corsa-PUMA White",Men,2,90.0
407,407,"PUMA-180 Sneakers 
PUMA Black-PUMA Black",Men,3,100.0
408,408,"PUMA x PLEASURES Velophasis Layers Sneakers
Cayenne Pepper-Astro Red",Men,1,140.0
409,409,"PUMA-180 Pop Men's Sneakers
Glacial Gray-PUMA Black",Men,1,100.0
410,410,"RS-X Efekt RE:PLACE Men's Sneakers
Frosted Ivory-Granola",Men,1,130.0
411,411,"BMW M Motorsport CA Pro Sneakers
PUMA Black-PUMA White",Men,2,90.0
412,412,"Velophasis Technisch Sneakers 
PUMA Black-PUMA White",Men,3,120.0
413,413,"PUMA x BLACK FIVES All-Pro NITRO™ Basketball Shoes
PUMA Navy",Men,1,140.0
414,414,"All-Pro NITRO™ Team Men's Basketball Shoes
PUMA White-PUMA Navy-Lime Squeeze",Men,2,130.0
415,415,"Mercedes-AMG Petronas Motorsport Mirage Sport Asphalt Garage Crews Men's Sneakers
PUMA Black-Spectra Green",Men,1,120.0
416,416,"Blktop Rider Neo Vintage Men's Sneakers
Feather Gray-Warm White",Men,1,100.0
417,417,"PUMA Morphic Base Men's Sneakers
PUMA White-Sedate Gray",Men,4,80.0
418,418,"PUMA x CHILDHOOD DREAMS Velophasis Men's Sneakers
Day Dream-Yellow Sizzle-Dark Night",Men,1,130.0
419,419,"PUMA x LAUREN LONDON Suede Sneakers
PUMA White-PUMA White",Men,1,90.0
420,420,"PWR NITRO™ Squared Men's Training Shoes
PUMA Black-PUMA White",Men,2,120.0
421,421,"Fuse 2.0 Men's Training Shoes
Cherry Tomato-Puma Black",Men,9,100.0
422,422,"Fuse 2.0 Men's Training Shoes
Myrtle-PUMA Black-Yellow Burst",Men,9,100.0
423,423,"Deviate NITRO™ 2 WTRepel Men's Running Shoes
PUMA Black-Yellow Burst-Malachite",Men,2,170.0
424,424,"Leadcat 2.0 Slides
Peacoat-Puma White",Men,3,30.0
425,425,"PUMA x RHUIGI Trinomic XT-2 Men's Sneakers
Sand Dune-Concrete Gray-Granola",Men,2,140.0
426,426,"Fast-R NITRO™ Elite Men's Running Shoes
PUMA White-Ultra Blue",Men,2,260.0
427,427,"PUMA x LAUREN LONDON RS-Trck Sneakers
PUMA White-Pristine",Men,1,130.0
428,428,"PUMA x CHILDHOOD DREAMS Suede TC Men's Sneakers
PUMA Black",Men,1,90.0
429,429,"PUMA x FIRST MILE Electrify NITRO™ 3 Men's Running Shoes
PUMA Black-Astro Red-Alpine Snow",Men,1,110.0
430,430,"PWR NITRO™ Squared Men's Training Shoes
Eucalyptus-PUMA Black",Men,2,120.0
431,431,"SCUDERIA FERRARI x JOSHUA VIDES RS Trck Men's Sneakers
Rosso Corsa-Frosted Ivory",Men,1,130.0
432,432,"CA Pro Mid Sneakers
PUMA White-Malachite",Men,4,90.0
433,433,"All-Pro NITRO™ Men's Basketball Shoes
Bold Blue-Dark Clove-Pro Green-Fire Orchid-Koral Ice",Men,2,130.0
434,434,"Velophasis Multi Sneakers
Chocolate Chip-Flaxen",Men,1,120.0
435,435,"Clyde Hairy Suede Sneakers
PUMA Black-Frosted Ivory",Men,1,110.0
436,436,"PUMA x RHUIGI Trinomic XT-2 Men's Sneakers
Sand Dune-Concrete Gray-Warm White",Men,2,140.0
437,437,"BMW M Motorsport RS-X Garage Crews Men's Sneakers
PUMA Black-Pop Red",Men,1,120.0
438,438,"Velophasis Overdye Men's Sneakers
PUMA White-Pristine",Men,1,140.0
439,439,"PUMA x CIELE Fast-R NITRO™ Elite Men's Running Shoes
Dusty Tan",Men,1,250.0
440,440,"Velophasis Technisch Sneakers 
PUMA White-PUMA Black",Men,3,120.0
441,441,"Scuderia Ferrari Clyde Garage Crews Sneakers
PUMA Black-Warm White",Men,2,90.0
442,442,"All-Pro NITRO™ Men's Basketball Shoes
Lime Squeeze-PUMA White",Men,2,130.0
443,443,"SEASONS Fast-Trac NITRO™ 2 Men's Running Shoes
PUMA Black-Dark Coal",Men,2,120.0
444,444,"KING ULTIMATE ENERGY FG/AG Men's Soccer Cleats
Ultra Blue-Luminous Pink-Luminous Blue",Men,1,220.0
445,445,"Clyde Huskie Corn-Based Sneakers
PUMA White",Men,1,110.0
446,446,"Scuderia Ferrari Clyde Garage Crews Sneakers
Rosso Corsa-Warm White",Men,2,90.0
447,447,"Velocity NITRO™ 2 Men's Running Shoes
Fire Orchid-Puma Black",Men,2,120.0
448,448,"Liberate NITRO™ 2 'Marathon Series' Men's Running Shoes
PUMA Black-PUMA Silver",Men,1,120.0
449,449,"ULTRA PRO FG/AG Men's Soccer Cleats
Yellow Blaze-PUMA White-PUMA Black",Men,2,130.0
450,450,"FENTY x PUMA Creeper Phatty Women's Sneakers
PUMA Black-Warm White-Gum",Women,3,140.0
451,451,"FENTY x PUMA Creeper Phatty Women's Sneakers
Lavender Alert-Burnt Red-Gum",Women,3,140.0
452,452,"FENTY x PUMA Creeper Phatty Women's Sneakers
Speed Blue-Lime Pow-Gum",Women,3,140.0
453,453,"Basket Classic Velvet Women's Sneakers
Dark Jasper-Puma Team Gold-PUMA White",Women,2,64.99
454,454,"Basket Classic Velvet Women's Sneakers
Malachite-Puma Team Gold-PUMA White",Women,2,64.99
455,455,"Mayze Heritage Velvet Women's Sneakers
PUMA White-Malachite-Puma Team Gold",Women,1,84.99
456,456,"CA Pro Velour Sneakers
Malachite-Warm White",Women,2,79.99
457,457,"CA Pro Velour Sneakers
PUMA Black-PUMA Black",Women,2,79.99
458,458,"Cali Women's Sneakers
Puma White-Puma White",Women,2,80.0
459,459,"Suede Classic XXI Women's Sneakers
Puma Black-Puma White",Women,6,75.0
460,460,"Cali Women's Sneakers
Puma White-Puma Black",Women,2,80.0
461,461,"Mayze Women's Sneakers
Puma White-Puma Black",Women,2,90.0
462,462,"Mayze Classic Women's Sneakers
Puma White",Women,2,90.0
463,463,"Cali Wedge Women's Sneakers
Puma White-Puma White",Women,2,90.0
464,464,"Suede Classic XXI Women's Sneakers
High Risk Red-Puma White",Women,6,75.0
465,465,"Cali Dream West Coast Leather Women's Sneakers
PUMA White",Women,4,90.0
466,466,"Pulsar Wedge Cat Logo Women's Sneakers
Whisper White-ARUBA BLUE",Women,1,110.0
467,467,"RS-X Glimmer Women's Sneakers
PUMA White-Gold-Warm White",Women,1,110.0
468,468,"Roma Classic Gum Sneakers
Puma White-Puma Team Gold",Women,2,70.0
469,469,"Cali Wedge Women's Sneakers
Puma Black-Puma White",Women,2,90.0
470,470,"Mayze Women's Sneakers
Puma Black-Puma White",Women,1,90.0
471,471,"Suede Classic XXI Women's Sneakers
Marshmallow-Puma White",Women,6,75.0
472,472,"FENTY x PUMA AVANTI L Women's Sneakers
Dark Myrtle",Women,2,160.0
473,473,"RS-X Soft Women's Sneakers
Frosty Pink-Ravish-Pearl Pink",Women,2,110.0
474,474,"Roma Classic Gum Sneakers
Puma Black-Puma Team Gold",Women,2,70.0
475,475,"ForeverRun NITRO™ Knit Women's Running Shoes
PUMA White-Feather Gray",Women,1,150.0
476,476,"RS-X Soft Women's Sneakers
Frosty Pink-Warm White",Women,2,110.0
477,477,"Mayze Women's Sneakers
Puma White-Peyote",Women,2,90.0
478,478,"Mayze Stack Soft Winter Women's Sneakers
Warm White",Women,2,110.0
479,479,"Suede Classic XXI Women's Sneakers
Granola-Warm White",Women,6,75.0
480,480,"PUMA x SWAROVSKI Suede Women's Sneakers
PUMA Black",Women,1,100.0
481,481,"FENTY x PUMA AVANTI L Women's Sneakers
Club Navy",Women,2,160.0
482,482,"PUMA Cali Court Patent Women's Sneakers
PUMA White",Women,1,85.0
483,483,"Clyde Tokyo Sneakers
Sedate Gray-Pinktastic",Women,1,110.0
484,484,"Blacktop Rider Glimmer Women's Sneakers
Frosted Ivory-Warm White-Cashew",Women,1,90.0
485,485,"Pulsar Wedge Deboss Women's Sneakers
Pristine-Prairie Tan",Women,1,110.0
486,486,"Slipstream Iridescent Women's Sneaker 
Iridescent-PUMA White",Women,1,90.0
487,487,"Cali Wedge Tonal Women's Sneakers
Pristine-Marshmallow",Women,1,90.0
488,488,"CA Pro Suede Nubuck Sneakers
Sedate Gray-PUMA White",Women,1,100.0
489,489,"Magnify NITRO™ 2 Women's Running Shoes
Ash Gray-PUMA White-Yellow Burst-Vivid Violet",Women,2,140.0
490,490,"PUMA x LAUREN LONDON Suede Sneakers
PUMA White-PUMA White",Women,1,90.0
491,491,"PUMA x LAUREN LONDON RS-Trck Sneakers
PUMA White-Pristine",Women,1,130.0
492,492,"PUMA x CIELE Deviate NITRO™ 2 Women's Running Shoes
Vibrant Red",Women,2,160.0
493,493,"PUMA Cali Court Leather Women's Sneakers
PUMA White-PUMA White-PUMA Gold",Women,2,85.0
494,494,"Magnify NITRO™ 2 Women's Running Shoes
Icy Blue-Ultra Blue",Women,2,140.0
495,495,"CA Pro Classic Women's Sneakers
Puma White",Women,1,80.0
496,496,"Cali Dream West Coast Leather Women's Sneakers
PUMA White-PUMA Black",Women,4,90.0
497,497,"Dinara Women's Boots
PUMA Black",Women,2,100.0
498,498,"Cali Dream Women's Sneakers
Puma White-Puma Black-Gray Violet",Women,1,90.0
499,499,"Cali Dream West Coast Leather Women's Sneakers
PUMA Black-PUMA White",Women,4,90.0
500,500,"Cali Dream West Coast Leather Women's Sneakers
PUMA Black",Women,4,90.0
501,501,"Palermo Women's Sneakers
Fresh Mint-Fast Pink",Women,2,90.0
502,502,"Mayze Stack Injex Women's Sandals
PUMA Black",Women,2,60.0
503,503,"Electrify NITRO™ 3 Women's Running Shoes
PUMA Black-PUMA Silver",Women,3,100.0
504,504,"ForeverRUN NITRO™ Women's Running Shoes
Fire Orchid-PUMA Black-PUMA Silver",Women,2,150.0
505,505,"SEASONS Voyage NITRO™ 3 Women's Running Shoes
Eucalyptus-Alpine Snow-PUMA Black",Women,5,140.0
506,506,"STEWIE x WATER Stewie 2 Women's Basketball Shoes
Light Aqua-PUMA White",Women,1,125.0
507,507,"RS-X Reinvent Women's Sneakers
Dark Jasper-Warm White",Women,1,110.0
508,508,"Velocity NITRO™ 2 Women’s Running Shoes
Fire Orchid-Ultra Blue",Women,1,120.0
509,509,"Palermo Women's Leather Sneakers
PUMA Black-Feather Gray-Gum",Women,2,90.0
510,510,"Liberate NITRO™ 2 Women's Running Shoes
Icy Blue-PUMA Silver-Regal Blue",Women,2,120.0
511,511,"Mayze Stack Luxe Women's Sneakers
PUMA White-Warm White-Dark Jasper",Women,2,95.0
512,512,"Mayze Stack Soft Winter Women's Sneakers
PUMA Black",Women,2,110.0
513,513,"PUMA x BLACK FIVES All-Pro NITRO™ Basketball Shoes
PUMA Navy",Women,1,140.0
514,514,"PUMA x PLEASURES Velophasis Layers Sneakers
Cayenne Pepper-Astro Red",Women,1,140.0
515,515,"Deviate NITRO™ 2 Women's Running Shoes
Fire Orchid-PUMA Black-Icy Blue",Women,3,160.0
516,516,"Velophasis Technisch Sneakers 
PUMA Black-PUMA White",Women,3,120.0
517,517,"KING ULTIMATE FG/AG Women's Soccer Cleats
Alpine Snow-Asphalt-Yellow Blaze",Women,2,200.0
518,518,"ForeverRUN NITRO™ Women's Running Shoes
PUMA Black-PUMA White",Women,2,150.0
519,519,"ULTRA ULTIMATE FG/AG Women's Soccer Cleats
Ultra Blue-PUMA White-Pro Green",Women,2,220.0
520,520,"Mayze Classic Women's Sneakers
Puma Black",Women,2,90.0
521,521,"PUMA Cali Court Leather Women's Sneakers
PUMA White-PUMA Black",Women,2,85.0
522,522,"Mayze Stack Injex Women's Sandals
Frosted Ivory",Women,2,60.0
523,523,"PUMA x BLACK FIVES Rens 100 Suede Sneakers
Ivory Glow-PUMA Navy",Women,1,100.0
524,524,"Blacktop Rider Women's Sneakers
PUMA White-Frosty Pink",Women,1,90.0
525,525,"Cali Court Fall Tones Women's Sneakers
Warm White-Toasted Almond-Cashew",Women,1,85.0
526,526,"Voltaic Evo Women's Running Shoe
Sugared Almond-PUMA Gold",Women,1,80.0
527,527,"Liberate NITRO™ 2 Women's Running Shoes
Fire Orchid-PUMA Silver-Icy Blue",Women,2,120.0
528,528,"SEASONS Voyage NITRO™ 3 Women's Running Shoes
Alpine Snow-Ultra Blue-Yellow Burst",Women,5,140.0
529,529,"ForeverRun NITRO™ Women's Running Shoes
PUMA White-Cherry Tomato",Women,2,150.0
530,530,"Velophasis Multi Sneakers
Chocolate Chip-Flaxen",Women,1,120.0
531,531,"Run XX NITRO™ 2 Women's Running Shoes
Koral Ice-Speed Green",Women,2,140.0
532,532,"Scuderia Ferrari Clyde Garage Crews Sneakers
PUMA Black-Warm White",Women,2,90.0
533,533,"Fuse 2.0 Women's Training Shoes
PUMA Black-PUMA White-Dark Coal",Women,1,100.0
534,534,"Velophasis Technisch Sneakers 
PUMA White-PUMA Black",Women,3,120.0
535,535,"Scuderia Ferrari Clyde Garage Crews Sneakers
Rosso Corsa-Warm White",Women,2,90.0
536,536,"Clyde OG PUMA 75th Year Anniversary Celebration Sneakers
Persian Blue-Orange Brick",Women,1,100.0
537,537,"Palermo Sneakers
Cobalt Glaze-PUMA White",Women,5,90.0
538,538,"PWR NITRO™ Squared Women's Training Shoes
PUMA White-Speed Green",Women,2,120.0
539,539,"Run XX NITRO™ 2 Women's Running Shoes
PUMA Black-Koral Ice-Speed Green-PUMA Silver",Women,2,140.0
540,540,"Clyde OG PUMA 75th Year Anniversary Celebration PRM Sneakers
Sedate Gray-Sedate Gray",Women,2,100.0
541,541,"PWR NITRO™ Squared Women's Training Shoes
PUMA Black-Bold Blue-Future Pink",Women,2,120.0
542,542,"ForeverRun NITRO™ Women's Running Shoes
Cherry Tomato-PUMA Black",Women,2,150.0
543,543,"PWRSPIN Indoor Cycling Shoes
Ultra Orange-PUMA Black",Women,1,120.0
544,544,"Electrify NITRO™ 3 Women's Running Shoes
PUMA Black-Peach Smoothie-Speed Green",Women,3,100.0
545,545,"Dinara Women's Boots
Chocolate",Women,2,100.0
546,546,"CA Pro Women's Sneakers
PUMA White-Warm White",Women,1,100.0
547,547,"PUMA x CIELE Deviate NITRO™ 2 Women's Running Shoes
Dusty Tan",Women,2,160.0
548,548,"Palermo Sneakers
Pelé Yellow-Club Red",Women,5,90.0
549,549,"Palermo Special Women's Sneakers
Pink Delight-PUMA Green-Gum",Women,1,90.0
550,550,"Fuse 2.0 Women's Training Shoes
PUMA White-Fire Orchid-PUMA Black",Women,3,100.0
551,551,"PUMA-180 PRM Women's Sneakers
PUMA White-Icy Blue-Warm White",Women,2,110.0
552,552,"Palermo Sneakers
Club Red-Club Navy",Women,5,90.0
553,553,"Deviate NITRO™ Elite 2 'Marathon Series' Women's Running Shoes
PUMA Black-Strawberry Burst-Yellow Blaze",Women,1,200.0
554,554,"Palermo Sneakers
Vine-Clementine",Women,5,90.0
555,555,"Velophasis Phased Women's Sneakers
PUMA Black-Intense Lavender",Women,1,120.0
556,556,"SEASONS Voyage NITRO™ 3 Women's Running Shoes
Cool Dark Gray-Koral Ice",Women,5,140.0
557,557,"PWR XX NITRO™ Luxe Retro Glam Women's Training Shoes
PUMA Black-Cool Dark Gray-PUMA Silver",Women,1,110.0
558,558,"PUMA-180 PRM Women's Sneakers
Frosted Ivory-PUMA White",Women,2,110.0
559,559,"SEASONS Voyage NITRO™ 3 Women's Running Shoes
PUMA Black-Cool Dark Gray-PUMA Silver",Women,5,140.0
560,560,"SEASONS Fast-Trac NITRO™ GORE-TEX® Women's Running Shoes
PUMA Black-Fire Orchid",Women,1,140.0
561,561,"Deviate NITRO™ 2 'Marathon Series' Women's Running Shoes
PUMA Black-Strawberry Burst-Yellow Blaze",Women,1,170.0
562,562,"FUTURE ULTIMATE FG/AG Women's Soccer Cleats
Persian Blue-PUMA White-Pro Green",Women,2,220.0
563,563,"PUMA x FIRST MILE Velocity NITRO™ 2 Women's Running Shoes
Warm White-Bright Melon",Women,1,130.0
564,564,"Magnify NITRO™ 2 Women's Running Shoes
PUMA Black-Koral Ice-Speed Green",Women,1,140.0
565,565,"SEASONS Explore NITRO™ Women's Hiking Shoes
PUMA Black-Platinum Gray",Women,3,110.0
566,566,"SEASONS Voyage NITRO™ 3 GORE-TEX Women's Trail Running Shoes
Astro Red-Fire Orchid-PUMA Black",Women,1,160.0
567,567,"Electrify NITRO™ 3 Women's Running Shoes
Fire Orchid-Ultra Blue",Women,3,100.0
568,568,"Velocity NITRO™ 2 GORE-TEX® Women's Running Shoes
PUMA Black-Purple Pop-Yellow Burst",Women,1,140.0
569,569,"BMW M Motorsport RS-Puls Women's Sneakers
PUMA Black-Cool Cobalt-Pop Red",Women,1,120.0
570,570,"SEASONS Explore NITRO™ Women's Hiking Shoes
Ash Gray-Alpine Snow-Koral Ice",Women,3,110.0
571,571,"Deviate NITRO™ Elite 2 Women's Running Shoes
PUMA White-Fire Orchid-Ultra Blue-PUMA Black",Women,2,200.0
572,572,"Velophasis Technisch Sneakers 
Warm White-Yellow Burst-Parakeet Green",Women,3,120.0
573,573,"Fuse 2.0 Nova Shine Training Women's Shoes
PUMA Black-Cool Dark Gray",Women,1,100.0
574,574,"PUMA x CIELE ForeverRun NITRO™ Women's Running Shoes
PUMA Black",Women,1,160.0
575,575,"SEASONS Fast-Trac NITRO™ 2 Women's Running Shoes
Neon Sun-Alpine Snow-PUMA Black",Women,2,120.0
576,576,"SEASONS Explore NITRO™ Women's Hiking Shoes
Dark Jasper-PUMA Black-Fire Orchid",Women,3,110.0
577,577,"SEASONS Fast-Trac NITRO™ 2 Women's Running Shoes
Ash Gray-PUMA Black-Koral Ice",Women,2,120.0
578,578,"SEASONS Fast-Trac Apex NITRO™ Women's Running Shoes
Koral Ice-Cool Mid Gray-PUMA Black",Women,1,150.0
579,579,"SEASONS Voyage NITRO™ 3 Women's Running Shoes
Active Red-Ocean Tropic-Lime Pow",Women,5,140.0
580,580,"Fast-FWD NITRO™ Elite Women's Running Shoes
Fire Orchid-Ultra Blue-PUMA White",Women,1,220.0
581,581,"PUMA x CIELE Fast-R NITRO™ Elite Women's Running Shoes
Dusty Tan",Women,1,250.0
582,582,"PUMA x LEMLEM Velocity NITRO™ 2 Women's Running Shoes
Ghost Pepper-PUMA Black-Pink Glimmer",Women,1,160.0
583,583,"STEWIE x TEAM Stewie 2 Women's Basketball Shoes
PUMA White-Platinum Gray",Women,6,125.0
584,584,"SEASONS Voyage NITRO™ 2 Women's Running Shoes
Adriatic-PUMA Black-Ravish",Women,1,130.0
585,585,"Palermo Sneakers
Fresh Mint-Fast Pink",Women,5,90.0
586,586,"PUMA x LEMLEM NITRO™ Luxe Training Shoes Women
Yellow Burst-Racing Blue-Pink Glimmer",Women,1,130.0
587,587,"Cali Dream Leather Women's Sneakers
Puma Black",Women,1,90.0
588,588,"Deviate NITRO™ 2 Women's Running Shoes
Poison Pink-PUMA Black-PUMA White",Women,3,160.0
589,589,"Deviate NITRO™ Elite 2 Women's Running Shoes
Fire Orchid-Ultra Blue-PUMA White",Women,2,200.0
590,590,"Fuse 2.0 Women's Training Shoes
Puma Black-Metallic Gold",Women,3,90.0
591,591,"STEWIE x TEAM Stewie 2 Women's Basketball Shoes
Platinum Gray-PUMA White",Women,6,125.0
592,592,"Palermo Women's Leather Sneakers
PUMA White-Vapor Gray-Gum",Women,2,90.0
593,593,"Fast-R NITRO™ Elite Women's Running Shoes
For All Time Red-Ultra Blue",Women,2,260.0
594,594,"Clyde ATL Sneakers
Bright Melon-Frosted Ivory",Women,1,90.0
595,595,"Fast-R NITRO™ Elite Women's Running Shoes
PUMA White-Fire Orchid",Women,2,260.0
596,596,"STEWIE x TEAM Stewie 2 Women's Basketball Shoes
PUMA Black-PUMA White",Women,6,125.0
597,597,"STEWIE x TEAM Stewie 2 Women's Basketball Shoes
PUMA White-Clyde Royal",Women,6,125.0
598,598,"STEWIE x TEAM Stewie 2 Women's Basketball Shoes
PUMA White-For All Time Red",Women,6,125.0
599,599,"STEWIE x TEAM Stewie 2 Women's Basketball Shoes
PUMA White-PUMA Black",Women,6,125.0
600,600,Ultraboost 1.0 Shoes,Men,41,190.0
601,601,Ultraboost 1.0 Shoes,Men,41,190.0
602,602,Ultraboost 1.0 ATR Shoes,Men,17,200.0
603,603,X_PLRBOOST Shoes,Men,17,160.0
604,604,X_PLRBOOST Shoes,Men,17,160.0
605,605,X_PLRBOOST Shoes,Men,17,160.0
606,606,Ultraboost 1.0 Shoes,Men,41,190.0
607,607,Ultraboost 1.0 Shoes,Men,41,190.0
608,608,Ultraboost 1.0 Shoes,Men,41,190.0
609,609,TERREX Free Hiker 2.0 Hiking Shoes,Men,3,200.0
610,610,NMD_R1 Shoes,Men,9,160.0
611,611,X_PLRBOOST Shoes,Men,17,140.0
612,612,Pureboost 23 Running Shoes,Men,8,140.0
613,613,Pureboost 23 Running Shoes,Men,8,260.0
614,614,TERREX FREE HIKER 2 C.RDY,Men,2,190.0
615,615,Ultraboost 1.0 Shoes,Men,41,140.0
616,616,Avryn Shoes,Men,5,190.0
617,617,Ultraboost 1.0 Shoes,Men,41,135.0
618,618,Superstar Parley Shoes,Men,2,150.0
619,619,Pureboost 23 Running Shoes,Men,8,140.0
620,620,NMD_R1 Shoes,Men,9,130.0
621,621,Ultraboost 1.0 Shoes,Men,41,190.0
622,622,Ultraboost 1.0 Shoes,Men,41,190.0
623,623,NMD_G1 Shoes,Men,2,140.0
624,624,Ultraboost 1.0 Shoes,Men,41,190.0
625,625,Ultraboost Light Running Shoes New York Together,Men,5,190.0
626,626,TERREX Free Hiker GORE-TEX 2.0 Hiking Shoes,Men,6,230.0
627,627,Ultraboost Light Running Shoes,Men,7,190.0
628,628,NMD_G1 Boost Shoes,Men,1,150.0
629,629,NMD_S1 Shoes,Men,3,180.0
630,630,AE 1 With Love Basketball Shoes,Men,1,190.0
631,631,Ultraboost 1.0 Shoes,Men,41,120.0
632,632,NMD_R1 V3 Shoes,Men,2,190.0
633,633,ULTRABOOST LIGHT C.RDY,Men,2,200.0
634,634,X_PLRBOOST Shoes,Men,17,160.0
635,635,Alphaboost V1 Shoes,Men,3,120.0
636,636,NMD S1 MAHBS Shoes,Men,3,230.0
637,637,Trae Young 3 Shoes,Men,3,140.0
638,638,Ultraboost Light Running Shoes,Men,5,170.0
639,639,Terrex Free Hiker 2.0 Low GORE-TEX Hiking Shoes,Men,2,160.0
640,640,Ultraboost 1.0 Shoes,Men,41,180.0
641,641,ULTRABOOST LIGHT,Men,7,190.0
642,642,Avryn Shoes,Men,5,190.0
643,643,X_PLRBOOST Shoes,Men,17,140.0
644,644,NMD_R1 Shoes,Men,9,150.0
645,645,NMD_R1 Shoes,Men,9,150.0
646,646,TERREX Free Hiker GORE-TEX 2.0 Hiking Shoes,Men,6,230.0
647,647,NMD_R1 Shoes,Men,9,150.0
648,648,NMD_R1 Shoes,Men,6,150.0
649,649,X_PLRBOOST Shoes,Men,17,160.0
650,650,Texas A&M Ultraboost 1.0 Shoes,Men,17,200.0
651,651,Web BOOST Shoes,Men,3,160.0
652,652,Supernova 3 Running Shoes,Men,3,100.0
653,653,Supernova 2.0 Running Shoes,Men,5,100.0
654,654,Ultraboost Light Running Shoes,Men,5,220.0
655,655,Trae Young 3 Shoes,Men,17,140.0
656,656,Miami Ultraboost 1.0 Shoes,Men,5,200.0
657,657,NMD S1 MAHBS Shoes,Men,5,230.0
658,658,Ultraboost Light Running Shoes,Men,7,190.0
659,659,ULTRABOOST LIGHT,Men,8,200.0
660,660,TERREX Free Hiker 2.0 Hiking Shoes,Men,7,190.0
661,661,Ultraboost Light Running Shoes,Men,6,140.0
662,662,Pureboost 22 Running Shoes,Men,5,190.0
663,663,Ultraboost Light Running Shoes,Men,2,160.0
664,664,NMD_R1 Shoes,Men,40,190.0
665,665,NMD_S1 Shoes,Men,17,250.0
666,666,Ultraboost Light Running Shoes,Men,17,200.0
667,667,NMD S1 Shoes,Men,3,100.0
668,668,TERREX Free Hiker 2.0 Hiking Shoes,Men,3,160.0
669,669,Supernova 2.0 Running Shoes,Men,3,200.0
670,670,NMD_V3 Shoes,Men,23,190.0
671,671,ULTRABOOST LIGHT C.RDY,Men,3,150.0
672,672,Ultraboost Light Running Shoes,Men,17,220.0
673,673,NMD_R1 Shoes,Men,4,200.0
674,674,Ultraboost Light GORE-TEX Running Shoes,Men,23,150.0
675,675,NMD_R1 Shoes,Men,23,190.0
676,676,Ultraboost DNA XXII Shoes,Men,3,190.0
677,677,NMD_R1 Shoes,Men,7,150.0
678,678,BYW Select Low Basketball Shoes,Men,8,160.0
679,679,NMD S1 Shoes,Men,7,180.0
680,680,Avryn Shoes,Men,40,140.0
681,681,Pureboost 23 Running Shoes,Men,14,140.0
682,682,Avryn Shoes,Men,23,140.0
683,683,Avryn Shoes,Men,2,100.0
684,684,Supernova 2.0 Running Shoes,Men,3,140.0
685,685,Avryn Shoes,Men,3,160.0
686,686,Harden Vol. 7 Shoes,Men,32,140.0
687,687,Ultraboost 1.0 Shoes,Men,2,200.0
688,688,Rutgers Ultraboost 1.0 Shoes,Men,23,190.0
689,689,Ultraboost Light Running Shoes,Men,40,190.0
690,690,X_PLRPHASE Shoes,Men,3,110.0
691,691,Terrex Free Hiker 2.0 Low GORE-TEX Hiking Shoes,Men,40,180.0
692,692,Ultraboost Light Running Shoes,Men,2,140.0
693,693,Trae Young 3 Basketball Shoes,Men,40,160.0
694,694,NMD_V3 Shoes,Men,6,220.0
695,695,NMD_S1 Shoes,Men,2,140.0
696,696,Avryn Shoes,Men,18,180.0
697,697,TERREX Skychaser 2.0 Hiking Shoes,Men,8,190.0
698,698,Ultraboost Light Running Shoes,Men,18,220.0
699,699,Ultraboost Light GORE-TEX Running Shoes,Men,18,190.0
700,700,NMD_G1 Shoes,Men,3,150.0
701,701,X_PLRPHASE Shoes,Men,18,110.0
702,702,Trae Young 1 Basketball Shoes,Men,9,140.0
703,703,TERREX FREE HIKER 2 LOW GTX,Men,41,190.0
704,704,NMD_R1 Shoes,Men,17,150.0
705,705,TERREX FREE HIKER 2 C.RDY,Men,23,260.0
706,706,NMD S1 MAHBS Shoes,Men,9,230.0
707,707,Ultraboost 1.0 Shoes,Men,5,200.0
708,708,Ultraboost 1.0 Nebraska,Men,23,150.0
